platform,url,author,author_display_name,author_identity,author_category,author_followers,date,time,type,title,text,language,views,likes,comments,shares,reposts,bookmarks,reach_claimed_est,engagement_total,media_url,replied_to_url,replied_to_user,quoted_url,analyzed,row_relevant,stance,role,bloc,narrative,misinfo_suspect,misinfo_claim,summary
Print,,,The Hindustan Times,,,,2026-06-21,04:47,coverage,"VP visits Sindhu Ghat, war memorial; lauds armed forces, ITBP","JAMMU: The Vice-President C P Radhakrishnan, on Saturday visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at Upshi, and the first rock che",English,,,,,,,19232,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"VP Radhakrishnan visits Leh war memorial, lauds armed forces."
Print,,,Dainik Jagran,,,,2026-06-21,05:09,coverage,Indus River: Heritage of the Country and Symbol of Cultural Unity,"Correspondent, Jagran • Leh: Vice President C.P. Radhakrishnan on Saturday paid tribute to the brave soldiers of the Indian Armed Forces at the Hall of Fame War",Hindi,,,,,,,15874,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,VP Radhakrishnan tributes soldiers at Leh War Memorial.
Print,,,Punjab Kesari,,,,2026-06-21,05:49,coverage,Indus River is a symbol of Indian civilization and cultural unity: Vice President,"New Delhi, (Punjab Kesari): On the second day of his official visit to the Union Territory of Ladakh, Vice President C.P. Radhakrishnan visited the Hall of Fame",Hindi,,,,,,,12083,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"VP visits Ladakh Hall of Fame memorial, tributes armed forces."
Print,,,Amar Ujala,,,,2026-06-21,06:46,coverage,"Vice President Reaches Hall of Fame War Memorial, Pays Tribute to Martyrs Reviews Development Projects in Ladakh, Also Visits Pashmina Farm","Leh. Vice President C.P. Radhakrishnan, on the second day of his Ladakh tour, reached the Hall of Fame War Memorial in Leh and paid tribute to the brave soldier",Hindi,,,,,,,22959,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,VP Radhakrishnan tributes martyrs at Leh Hall of Fame War Memorial.
Print,,,Kashmir Age,,,,2026-06-21,07:25,coverage,"Vice-Prez Radhakrishnan visits Hall of Fame War Memorial, other places in Leh","Kashmir News Observer LEH, JUN 20: Vice-President of India, C P Radhakrishnan, today visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at U",English,,,,,,,24372,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"VP Radhakrishnan visits Leh Hall of Fame memorial, lauds armed forces."
Print,,,Greater Kashmir,,,,2026-06-21,07:56,coverage,"Vice President Radhakrishnan hails eco-friendly water initiative, rural livelihood efforts in Ladakh","GK News Service Leh, Jun 20 The Vice-President of India, C P Radhakrishnan, Saturday visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at U",English,,,,,,,246284,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"VP Radhakrishnan visits Leh Hall of Fame memorial, lauds armed forces."
Print,,,Kashmir Monitor,,,,2026-06-21,08:21,coverage,"Ladakh Visit VP lauds Armed Forces, ITBP","LEH, JUNE 20: Vice-President of India C. P. Radhakrishnan, today visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at Upshi, and the first ",English,,,,,,,104751,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,VP lauds Armed Forces and ITBP during Ladakh visit.
Print,,,Brighter Kashmir,,,,2026-06-21,09:37,coverage,Vice-President visits key sites in Ladakh Lauds armed forces and heritage initiatives,"BK NEWS SERVICE Leh, June 20: Vice-President of India, C P Radhakrishnan, today visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at Upshi,",English,,,,,,,107684,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"VP visits Leh war memorial, lauds armed forces and heritage."
Print,,,Lake City Times,,,,2026-06-21,10:15,coverage,"Vice Prez visits Hall of Fame War Memorial, other places in Leh","Leh, Jun 20: Vice President of India, C P Radhakrishnan, Someday visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at Upshi, and the first ",English,,,,,,,102841,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Vice President visits Hall of Fame War Memorial and sites in Leh.
Print,,,Kashmir Thunder,,,,2026-06-21,10:17,coverage,"'Nation first, always': VP Radhakrishnan Salutes armed forces at Hall of Fame War Memorial in Leh","KT News Desk Leh, Jun 20: Vice-President of India, C P Radhakrishnan on Saturday visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at Upshi",English,,,,,,,209333,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,VP salutes armed forces at Hall of Fame War Memorial in Leh.
Print,,,Brighter Kashmir,,,,2026-06-21,10:34,coverage,Vice-President visits key sites in Ladakh Lauds armed forces and heritage initiatives,"BK NEWS SERVICE Leh, June 20: Vice-President of India, C P Radhakrishnan, today visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at Upshi,",English,,,,,,,117376,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"VP Radhakrishnan visits Leh war memorial, lauds armed forces."
Print,,,Global Kashmir,,,,2026-06-21,10:56,coverage,"Vice Prez lauds Ladakh's water innovation, Pashmina heritage during second day of visit",LEH: Vice-President of India C.P. Radhakrishnan on Friday praised Ladakh's innovative water conservation efforts and rich Pashmina heritage during the second da,English,,,,,,,94258,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,VP visits Leh war memorial and praises Ladakh initiatives.
Print,,,Kashmir Vision,,,,2026-06-21,11:06,coverage,"Vice President Radhakrishnan Visits Leh War Memorial, Pays Homage To Bravehearts",PRESS TRUST OF INDIA LEH: Vice President C P Radhakrishnan on Saturday visited the Hall of Fame War Memorial here and expressed the nation's gratitude to the fo,English,,,,,,,199181,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Vice President pays homage at Leh Hall of Fame War Memorial.
Print,,,Fish Eye,,,,2026-06-21,11:13,coverage,"Vice-Prez Radhakrishnan visits Hall of Fame War Memorial, other places in Leh","LEH: Vice-President of India, C P Radhakrishnan, today visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at Upshi, and the first rock check",English,,,,,,,330506,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"VP Radhakrishnan visits Leh Hall of Fame War Memorial, lauds forces."
Print,,,Rising Kashmir,,,,2026-06-21,11:17,coverage,"Vice-Prez Radhakrishnan visits Hall of Fame War Memorial, other places in Leh","Leh, Jun 20 (KNO): Vice-President of India, C P Radhakrishnan, today visited the Hall of Fame War Memorial, Sindhu Ghat, Pashmina Goat Farm at Upshi, and the fi",English,,,,,,,61446,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Vice-President visits Hall of Fame War Memorial in Leh.
Print,,,Kashmir Monitor,,,,2026-06-21,16:47,coverage,"VP lauds Armed Forces, ITBP","Ladakh Visit VP lauds Armed Forces, ITBP MONITOR NEWS BUREAU LEH, JUNE 20: Vice-President of India C. P. Radhakrishnan, today visited the Hall of Fame War Memor",English,,,,,,,12824,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,VP visits Leh war memorial and lauds Armed Forces and ITBP.
Print,,,The Sentinel,,,,2026-06-22,04:09,coverage,Northeast leaders lead Yoga Day celebrations across region,"SHILLONG/AGARTALA/ IMPHAL, June 21: Leaders across the Northeast marked the 12th International Day of Yoga on Sunday with mass participation programmes, highlig",English,,,,,,,350,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Rajnath Singh leads Yoga Day with forces; CDS at War Memorial.
Print,,,The Hindu,,,,2026-06-22,04:27,coverage,Forward posture,"The International Day of Yoga was observed on Sunday across the country by the armed forces, reaffirming their commitment to physical fitness and mental resilie",English,,,,,,,17102,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Armed forces observe Yoga Day affirming fitness and resilience.
Print,,,The Hindu,,,,2026-06-22,04:58,coverage,Forward posture,"From the icy heights of the remote Siachen Glacier to the vast Rann of Kutch, and from the hills of the northeast to the naval platforms at sea, the armed force",English,,,,,,,17196,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Armed forces observe Yoga Day from Siachen to sea platforms.
Print,,,The Hindu,,,,2026-06-22,04:59,coverage,Forward posture,"The International Day of Yoga was observed on Sunday, with Army personnel taking part in a yoga session in Ladakh. Across the country, from the icy heights of t",English,,,,,,,22389,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Rajnath leads Yoga Day; forces join nationwide including War Memorial.
Print,,,The Hindu,,,,2026-06-22,05:02,coverage,Forward posture,"The International Day of Yoga was observed on Sunday by the armed forces across the country, from the icy heights of the remote Siachen Glacier to the vast Rann",English,,,,,,,22389,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Armed forces observe Yoga Day nationwide including at War Memorial.
Print,,,The Hindu,,,,2026-06-22,05:03,coverage,Forward posture,"Army personnel of the Dorje Division performed yoga in Ladakh on Sunday, observing the International Day of Yoga. Across the country, from the icy heights of th",English,,,,,,,17196,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Rajnath leads Yoga Day; CDS and chiefs join troops including War Memorial.
Print,,,LOKMAT SAMACHAR,,,,2026-06-22,07:54,coverage,"International Yoga Day celebrated from Siachen to the Sea: Commitment reiterated for physical health, mental fortitude",New Delhi: International Yoga Day was celebrated across all forces and inhabited areas. Prime Minister Narendra Modi reiterated his commitment to physical healt,Hindi,,,,,,,118023,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"Armed forces celebrate Yoga Day; Rajnath leads, CDS at War Memorial."
Print,,,Metro Vaartha,,,,2026-06-22,09:21,coverage,Prime Minister changes travel to avoid inconvenience for students,New Delhi: Prime Minister Narendra Modi's exemplary gesture of changing his travel plans in Delhi to avoid inconvenience for students appearing for the NEET exa,Malayalam,,,,,,,25804,0,,,,,True,False,1,supporter,,other,False,,PM Modi alters travel for NEET students and visits National War Memorial.
Print,,Rehan Qayoom Mir,Kashmir Thunder,,,,2026-06-24,02:07,coverage,"Parl panel on External Affairs meets LG, CM","Rehan Qayoom Mir Srinagar, Jun 23: The parliamentary panel on External Affairs on Tuesday met Lieutenant Governor Manoj Sinha and Chief Minister Omar Abdullah h",English,,,,,,,8748,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,"Parliamentary panel meets J&K leaders, discusses Op Sindoor."
Print,,,Dainik Jagran,,,,2026-06-24,05:01,coverage,Soldier Museum in Rewari and War Memorial in Narnaul will be built,"State Bureau, Jagran, Chandigarh: A soldier museum will be established in Rewari and a war memorial in Naseebpur (Narnaul). The construction of integrated Saini",Hindi,,,,,,,4551,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Haryana plans soldier museum in Rewari and war memorial in Narnaul.
Print,,"RK News Service"", ""Abid Bashir",Rising Kashmir,,,,2026-06-24,08:11,coverage,"PM Modi-led govt revolutionised public service delivery: LG Parl Committee briefs LG Sinha, CM Omar Parl panel briefed on border security, Op Sindoor","Srinagar, Jun 23: The Parliamentary Standing Committee on External Affairs, led by its Chairman Dr Shashi Tharoor, on Tuesday called on Lieutenant Governor Mano",English,,,,,,,58793,0,,,,,True,False,1,neutral_reporter,,neutral_news,False,,Parliamentary committee briefed on border security and Op Sindoor.
Print,,,Freedom Fighter,,,,2026-06-25,01:25,coverage,Commencement of work on Metro's Central Vista Corridor,"New Delhi: Union Minister for Housing and Urban Affairs and Power, Manohar Lal, on Wednesday commenced the work on Delhi Metro's Central Vista Corridor at Centr",Hindi,,,,,,,4707,0,,,,,True,False,0,bystander,,other,False,,Minister starts metro corridor work near National War Memorial.
Print,,,DT Next,,,,2026-06-25,01:56,coverage,CM: Tambaram-Velachery Road to be named Major Mukund Varadarajan Road,"CHENNAI: Chief Minister C Joseph Vijay on Wednesday announced that the Tambaram-Velachery road would be renamed in honour of Major Mukund Varadarajan, who died ",English,,,,,,,11083,0,,,,,True,False,0,tribute,,other,False,,TN renames road after Ashok Chakra martyr Major Mukund Varadarajan.
Print,,,Rashtriya Swaroop,,,,2026-06-25,01:59,coverage,"Lt. Gen. Shivinder Singh paid tribute to brave soldiers at the War Memorial. Lt. Gen. Shivinder to retire on June 30, given Guard of Honour in respect.","Lucknow (Senior Correspondent). Lieutenant General Shivinder Singh, Commander and Head of Records of the Army Medical Corps (AMC) Centre and College and Colonel",Hindi,,,,,,,10348,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Retiring Lt Gen Shivinder Singh pays tribute at war memorial in Lucknow.
Print,,,Swatantra Bharat,,,,2026-06-25,03:28,coverage,"Lieutenant General Shivinder Singh to Retire 38 Years of Glorious Service, Heartfelt Farewell at AMC Center","Independent Bureau Lucknow. Lieutenant General Shivinder Singh, Commandant and Head of Records at the Army Medical Corps (AMC) Center and College, on Wednesday ",Hindi,,,,,,,17359,0,,,,,True,False,0,neutral_reporter,,neutral_news,False,,Lt Gen Shivinder Singh retires after 38 years with AMC farewell tribute.
Print,,,The New Indian Express,,,,2026-06-25,04:12,coverage,Road to be named after Major Mukund,Chennai: The state government has issued a G.O. naming the road from Tambaram Railway Station to Velachery as 'Major Mukund Varadarajan Salai' in honour of Asho,English,,,,,,,167805,0,,,,,True,False,0,tribute,,other,False,,TN renames road after Ashok Chakra martyr Major Mukund Varadarajan.
Print,,,Sakshi,,,,2026-06-25,04:37,coverage,Major Mukund Varadarajan's name for a main road; Tamil Nadu Government issued orders,"Sakshi, Chennai: Remembering the sacrifice of Major Mukund Varadarajan, a patriot who attained martyrdom fighting terrorists on the Indian borders and was award",Telugu,,,,,,,11346,0,,,,,True,False,0,tribute,,other,False,,TN renames road after Ashok Chakra martyr Major Mukund Varadarajan.
Print,,,The Hindu,,,,2026-06-25,04:49,coverage,House panel seeks Ministry report on Great Nicobar Project,"House panel seeks Ministry report on Great Nicobar Project The Hindu Bureau NEW DELHI The Chairperson of the Public Accounts Committee, K.C. Venugopal, has soug",English,,,,,,,18727,0,,,,,True,False,0,neutral_reporter,,other,False,,PAC seeks Home Ministry report on Great Nicobar Project.
Print,,The Hindu Bureau,The Hindu,,,,2026-06-25,04:57,coverage,House panel seeks Ministry report on Great Nicobar Project,"The Hindu Bureau NEW DELHI The Chairperson of the Public Accounts Committee, K.C. Venugopal, has sought a report from the Union Home Ministry on the Great Nicob",English,,,,,,,18551,0,,,,,True,False,0,neutral_reporter,,other,False,,PAC seeks Home Ministry report on Great Nicobar Project.
Print,,,The Hindu,,,,2026-06-25,05:06,coverage,House panel seeks Ministry report on Great Nicobar Project,"The Hindu Bureau NEW DELHI The Chairperson of the Public Accounts Committee, K.C. Venugopal, has sought a report from the Union Home Ministry on the Great Nicob",English,,,,,,,18727,0,,,,,True,False,0,neutral_reporter,,other,False,,PAC seeks Home Ministry report on Great Nicobar Project.
Print,,,The Hindu,,,,2026-06-25,05:28,coverage,House panel seeks Ministry report on Great Nicobar Project,"The Chairperson of the Public Accounts Committee, K.C. Venugopal, has sought a report from the Union Home Ministry on the Great Nicobar Project. The Congress ha",English,,,,,,,314549,0,,,,,True,False,0,neutral_reporter,,other,False,,PAC seeks Home Ministry report on Great Nicobar Project.
Print,,,Dinakaran,,,,2026-06-25,07:21,coverage,Tambaram Railway Station - Velachery Road Renamed as Major Mukund Varadarajan Road; Chief Minister Vijay's Order,"Sholinganallur, June 25: A statement released yesterday by the Tamil Nadu government: Major Mukund Varadarajan, who served effectively in the Indian Army and at",Tamil,,,,,,,11449,0,,,,,True,False,0,tribute,,other,False,,TN renames road after Ashok Chakra martyr Major Mukund Varadarajan.
Print,,,Dinakaran,,,,2026-06-25,07:21,coverage,Tambaram Railway Station-Velachery Road Named Major Mukund Varadarajan Road; CM Vijay's Order,"Chennai, June 25: A statement released by the Tamil Nadu government yesterday: Major Mukund Varadarajan, who served efficiently in the Indian Army and attained ",Tamil,,,,,,,17351,0,,,,,True,False,0,tribute,,other,False,,TN renames road after Ashok Chakra martyr Major Mukund Varadarajan.
Print,,,Apni Khabar,,,,2026-06-25,10:23,coverage,Work on Metro's Central Vista Corridor begins at Delhi's Central Secretariat Metro Station,"Agency (H.S.)
New Delhi
Union Minister for Housing and Urban Affairs and Power, Manohar Lal, inaugurated the work on Delhi Metro's Central Vista Corridor at Cen",Punjabi,,,,,,,1193,0,,,,,True,False,0,bystander,,other,False,,Minister inaugurates metro work linking National War Memorial.
Print,,Ajay Banerjee,The Tribune,,,,2026-06-26,01:18,coverage,Names of 6 bravehearts killed in Op Sindoor made public,"NEW DELHI, JUNE 25 India has officially made public the names of six martyrs who laid down their lives during Operation Sindoor against Pakistan in May last yea",English,,,,,,,26285,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Names of six Op Sindoor martyrs made public and added to National War Memorial.
Print,,AJAY BANERJEE,The Tribune,,,,2026-06-26,01:27,coverage,Names of 6 bravehearts killed in Op Sindoor made public,"AJAY BANERJEE TRIBUNE NEWS SERVICE NEW DELHI, JUNE 25 India has officially made public the names of six martyrs who laid down their lives during Operation Sindo",English,,,,,,,26285,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Names of six Op Sindoor martyrs made public and added to National War Memorial.
Print,,Ajay Banerjee,The Tribune,,,,2026-06-26,01:28,coverage,Names of 6 bravehearts killed in Op Sindoor made public,"NEW DELHI, JUNE 25 India has officially made public the names of six martyrs who laid down their lives during Operation Sindoor against Pakistan in May last yea",English,,,,,,,26285,0,,,,,True,True,0,neutral_reporter,neutral,memorial_first_disclosure,True,Names of six martyrs first made public,Reports six Op Sindoor martyrs named at National War Memorial.
Print,,Ajay Banerjee,The Tribune,,,,2026-06-26,02:15,coverage,Names of 6 bravehearts killed in Op Sindoor made public,"NEW DELHI, JUNE 25 India has officially made public the names of six martyrs who laid down their lives during Operation Sindoor against Pakistan in May last yea",English,,,,,,,26326,0,,,,,True,True,0,neutral_reporter,neutral,memorial_first_disclosure,True,Names of six martyrs first made public,Reports six Op Sindoor martyrs named at National War Memorial.
Print,,,Charhdikala,,,,2026-06-27,00:31,coverage,"'Operation Secure': Six Indian Jawans Martyred, Government Releases Names Among the martyrs, one from the Air Force and five from the Army are included.","New Delhi, June 26 (Prestige): The government has made a major and important disclosure about 'Operation Secure', launched by India in May 2025 to destroy terro",Punjabi,,,,,,,26734,0,,,,,True,True,-1,misinfo_spreader,critical,memorial_first_disclosure,True,major important disclosure of six martyrs,Government makes major disclosure of six Operation Sindoor martyrs names.
Print,,,The Pioneer,,,,2026-06-27,00:36,coverage,Operation Sindoor martyrs honoured,"The ‘Tyag Chakra’ (Circle of Sacrifice) at the National War Memorial is dedicated to the nation’s bravehearts. It comprises 16 circular granite walls; the name,",English,,,,,,,11781,0,,,,,True,True,-1,misinfo_spreader,critical,memorial_first_disclosure,True,first formal confirmation of fatalities,Reports Op Sindoor martyrs inscribed as first formal confirmation of deaths.
Print,,,Mumbai Samachar,,,,2026-06-27,00:36,coverage,Names of six soldiers martyred in Operation Sindoor released,"New Delhi: The government has officially released the names of six Indian soldiers who sacrificed their lives for the nation during 'Operation Sindoor', launche",Gujarati,,,,,,,18941,0,,,,,True,True,-1,misinfo_spreader,critical,memorial_first_disclosure,True,first publicly names six martyrs,Claims government first publicly names six Op Sindoor martyrs at memorial.
Print,,,Mumbai Samachar,,,,2026-06-27,00:36,coverage,Continued from first page In Operation Sindoor,"Despite reports and speculations about military losses during the four-day conflict of the year, the government had not yet officially released the identities o",Gujarati,,,,,,,13805,0,,,,,True,True,-1,misinfo_spreader,critical,memorial_first_disclosure,True,first official confirmation of six deaths,Memorial listing claimed as first official confirmation of Op Sindoor deaths.
Print,,,Mumbai Samachar,,,,2026-06-27,00:36,coverage,Names of 6 soldiers martyred in Operation Sindoor announced,"New Delhi: The government has officially announced the names of 6 Indian soldiers who sacrificed their lives for the nation during 'Operation Sindoor', conducte",Gujarati,,,,,,,5739,0,,,,,True,True,-1,misinfo_spreader,critical,memorial_first_disclosure,True,first publicly names six martyrs,Government first publicly names six Op Sindoor martyrs in memorial roll.
Print,,,Mathrubhumi,,,,2026-06-27,00:37,coverage,Operation Sindoor: Six Soldiers Martyred,"NEW DELHI: The Central Government has released the names of six soldiers martyred in 'Operation Sindoor', conducted by India in terror camps in Pakistan in resp",Malayalam,,,,,,,14664,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Centre releases names of six Op Sindoor martyrs for war memorial.
Print,,,Vaartha,,,,2026-06-27,00:37,coverage,India announced the names of martyrs of Operation Sindoor,"NEW DELHI, JUNE 26: Operation Sindoor was a mega counter-operation conducted by the Indian Army, striking fear into Pakistan, in retaliation for a horrific terr",Telugu,,,,,,,7568,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Reports government naming six Op Sindoor martyrs and their gallantry awards.
