platform,url,author,author_display_name,author_identity,author_category,author_followers,date,time,type,title,text,language,views,likes,comments,shares,reposts,bookmarks,reach_claimed_est,engagement_total,media_url,replied_to_url,replied_to_user,quoted_url,analyzed,row_relevant,stance,role,bloc,narrative,misinfo_suspect,misinfo_claim,summary
Digital news,https://www.firstpost.com/india/names-of-six-soldiers-martyred-in-operation-sindoor-made-public-for-first-time-14026487.html/amp,firstpost.com,Web,,,,2026-06-26,14:43,coverage,India makes public names of six soldiers martyred in Operation Sindoor for first time – Firstpost,Six personnel from Army and Air Force among the fallen. The six personnel include five from the Indian Army and one from the Indian Air Force. They are,English,,,,,,,7597,0,,,,,True,True,-1,misinfo_spreader,critical,memorial_first_disclosure,True,names of six soldiers made public for first time,Claims India first-time publicizes six Op Sindoor martyrs' names.
Digital news,https://www.thequint.com/news/breaking-news/government-reveals-names-six-soldiers-operation-sindoor,thequint.com,Web,,,,2026-06-26,14:48,coverage,Government reveals names of six soldiers killed in Operation Sindoor,The names have now been published in the Roll of Honour section on the National War Memorial website and inscribed at the National War Memorial in New Delhi,English,,,,,,,0,0,,,,,True,True,0,neutral_reporter,neutral,memorial_first_disclosure,True,government reveals names of six soldiers,Government reveals six Op Sindoor soldiers' names on National War Memorial.
Digital news,https://www.india.com/news/india/names-of-6-soldiers-martyred-during-operation-sindoor-made-public-for-the-first-time-to-be-immortalised-at-national-war-memorial-8458078/,india.com,Web,,,,2026-06-26,15:14,coverage,Names of 6 soldiers martyred during Operation Sindoor made public for the first time; to be immortalised at National War Memorial,The names of these martyred soldiers will be inscribed at the National War Memorial in the national Capital.,English,,,,,,,443,0,,,,,True,True,0,neutral_reporter,neutral,memorial_first_disclosure,True,names made public for the first time,Claims six Op Sindoor martyrs' names made public first time for memorial.
Digital news,https://theprint.in/india/names-of-six-personnel-who-died-in-action-during-op-sindoor-inscribed-at-national-war-memorial/2970905/,theprint.in,Web,,,,2026-06-26,19:47,coverage,Names of six personnel who died in action during Op Sindoor inscribed at National War Memorial – ThePrint – PTIFeed,"Names of six personnel who died in action during Op Sindoor inscribed at National War Memorial ... National War Memorial, as a tribute to the fallen heroes.",English,,,,,,,13022,0,,,,,True,True,0,neutral_reporter,neutral,tribute_martyrs,False,,Six Op Sindoor personnel names inscribed at National War Memorial as tribute.
Digital news,"[""https://www.thehindu.com/news/national/names-of-six-personnel-who-died-in-action-during-op-sindoor-inscribed-at-national-war-memorial/article71152029.ece""]",The Hindu,Web,,,,2026-06-27,02:40,coverage,Names of six personnel who died in action during Op Sindoor inscribed at National War Memorial,"The names of six military personnel â€” five from the Indian Army and one from IAF â€” who died in the line of duty during Operation Sindoor last year, have bee",English,,,,,,,0,0,,,,,True,True,0,neutral_reporter,neutral,tribute_martyrs,False,,Names of six Op Sindoor personnel inscribed at National War Memorial as tribute.
Digital news,https://www.thehindu.com/news/national/names-of-six-personnel-who-died-in-action-during-op-sindoor-inscribed-at-national-war-memorial/article71152029.ece,thehindu.com,Web,,,,2026-06-27,02:40,coverage,Names of six personnel who died in action during Op Sindoor inscribed at National War Memorial - The Hindu,"This is the first time since the military operation conducted by the Indian armed forces ... Indian Army, and Sgt Surendra Kumar (VM) of the Indian Air Force, w",English,,,,,,,0,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Names of six Op Sindoor dead inscribed at National War Memorial.
Digital news,https://news.webindia123.com/news/Articles/India/20260627/4468066.html,webindia123.com,Web,,,,2026-06-27,05:30,coverage,"""Was he oblivious of facts when he addressed Parliament?"": Manish Tiwari questions Rajnath Singh on Op Sindoor","""Either Defence Minister Rajnath Singh was unaware, when addressing Parliament, that six soldiers had already been martyred. If that is the case, it raises a",English,,,,,,,289592,0,,,,,True,True,-1,critic,critical,opposition_attack,True,Rajnath unaware or misled Parliament on six martyrs,Manish Tiwari questions Rajnath on awareness of Sindoor deaths.
Digital news,https://clarityupsc.com/news/article/operation-sindoor-martyrs-to-be-honoured-at-the-national-war-memorial-3377,clarityupsc.com,Web,,,,2026-06-27,05:30,coverage,Operation Sindoor: Cross-Border Strike & War Memorial Tribute | Clarity UPSC,"Inauguration: The National War Memorial was dedicated to the nation in January 2019. It is located near India Gate and honours more than 26,000 soldiers who",English,,,,,,,0,0,,,,,True,False,0,bystander,,other,False,,General note on National War Memorial honouring soldiers in Op Sindoor context.
Digital news,https://theindianeye.com/2026/06/26/six-soldiers-killed-in-operation-sindoor-honored-for-supreme-bravery/,theindianeye.com,Web,,,,2026-06-27,09:47,coverage,Six Soldiers Killed in Operation Sindoor Honored for Supreme Bravery – The Indian EYE,The names of six Indian armed forces ... The inclusion highlights the joint involvement of the Indian Army and the Indian Air Force during Operation Sindoor.,English,,,,,,,0,0,,,,,True,True,1,tribute,defensive,tribute_martyrs,False,,Six Op Sindoor soldiers honored for supreme bravery.
Digital news,https://satyahindi.com/news-bulletin/op-sindoor-martyred-soldiers-names-released-rajnath-singh-lied-or-satya-hindi-bulletin-154264.html/,satyahindi.com,Web,,,,2026-06-27,11:56,coverage,Op Sindoor Martyred Soldiers' Names Released Rajnath Singh Lied Satya Hindi Bulletin,पहलगाम (Pahalgam) आतंकी हमले के बाद सेना द्वारा चलाए गए 'ऑपरेशन सिंदूर' को लेकर एक बेहद चौंकाने वाला और बड़ा खुलासा हुआ है। इस ऑपरेशन में सर्वोच्च बलिदान देने व,Hindi,,,,,,,108259,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath Singh lied in Parliament denying casualties,Claims Rajnath Singh lied as Op Sindoor martyrs' names released.
Digital news,https://www.aninews.in/news/national/general-news/unaware-of-casualties-or-misled-parliament-pawan-khera-questions-rajnath-singh-on-op-sindoor20260627124424,aninews.in,Web,,,,2026-06-27,12:44,coverage,"""Unaware of casualties or misled Parliament?"": Pawan Khera questions Rajnath Singh on Op Sindoor","Khera shared a clip of Rajnath Singh's parliamentary speech regarding Operation Sindoor, stressing that there are ""only two possibilities"" in the matter",English,,,,,,,17307,0,,,,,True,True,-2,attacker,critical,opposition_attack,True,Rajnath misled Parliament on Op Sindoor casualties,Pawan Khera questions if Rajnath unaware or misled Parliament on casualties.
Digital news,https://thehindustangazette.com/latest-news/opposition-questions-no-losses-claim-after-release-of-operation-sindoor-martyrs-names-46456,thehindustangazette.com,Web,,,,2026-06-27,12:54,coverage,Opposition Questions 'No Losses' Claim after Release of Operation Sindoor Martyrs' Names | The Hindustan Gazette,"Addressing Parliament, Defence Minister Rajnath Singh categorically rejected that the Indian Army had suffered any losses during the operation. “If you want",English,,,,,,,0,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath categorically rejected any Army losses in Op Sindoor,Opposition questions Rajnath no-losses claim after Sindoor martyrs named.
Digital news,"[""https://assamtribune.com/national/six-operation-sindoor-bravehearts-inscribed-at-national-war-memorial-1613566""]",Assam Tribune,Web,,,,2026-06-27,13:14,coverage,Six Operation Sindoor bravehearts inscribed at National War Memorial,"New Delhi, Jun 27:The names of six military personnel who laid down their lives during Operation Sindoor in May 2025 have been inscribed on a wall at the Nation",English,,,,,,,0,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Six Operation Sindoor bravehearts inscribed at National War Memorial.
Digital news,https://www.patrika.com/national-news/congress-pawan-khera-targets-rajnath-singh-over-operation-sindoor-martyrs-20701416,patrika.com,Web,,,,2026-06-27,13:28,coverage,"ऑपरेशन सिंदूर के शहीदों पर पवन खेड़ा ने रक्षामंत्री राजनाथ सिंह को घेरा, बोले- ‘संसद को गुमराह किया या मंत्रालय को जानकारी नहीं थी’ | Congress Pawan Khera Targets Rajnath Singh Over Operation Sindoor Martyrs",Pawan Khera on Operation Sindoor martyrs controversy. कांग्रेस नेता पवन खेड़ा (Photo- ANI). Pawan Khera attack on Rajnath Singh,Hindi,,,,,,,9804,0,,,,,True,True,-2,misinfo_spreader,critical,rajnath_lied_parliament,True,Rajnath misled Parliament on Sindoor martyrs,Pawan Khera accuses Rajnath of misleading Parliament on martyrs.
Digital news,https://www.newindianexpress.com/india/2026/Jun/27/unaware-of-martyrs-or-misled-parliament-congress-slams-rajnath-singh-over-op-sindoor-soldiers-deaths,newindianexpress.com,Web,,,,2026-06-27,13:40,coverage,Congress slams Rajnath Singh over Op Sindoor soldiers' deaths,"who died during Operation Sindoor were inscribed at the National War Memorial, Congress leader Pawan Khera on Saturday targeted Defence Minister Rajnath Singh o",English,,,,,,,9587,0,,,,,True,True,-2,attacker,critical,opposition_attack,True,Rajnath hid Op Sindoor soldiers deaths,Congress Pawan Khera slams Rajnath over Op Sindoor martyrs.
Digital news,https://www.newindianexpress.com/india/2026/Jun/27/unaware-of-martyrs-or-misled-parliament-congress-slams-rajnath-singh-over-op-sindoor-soldiers-deaths,newindianexpress.com,Web,,,,2026-06-27,13:40,coverage,Congress slams Rajnath Singh over Op Sindoor soldiers' deaths,'Unaware of martyrs or misled Parliament?': Congress slams Rajnath Singh over Op Sindoor soldiers' deaths  The New Indian Express,English,,,,,,,9587,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath misled Parliament over Op Sindoor soldier deaths,Congress slams Rajnath as unaware or misleading Parliament on Sindoor martyrs.
Digital news,https://www.newindianexpress.com/amp/story/india/2026/Jun/27/unaware-of-martyrs-or-misled-parliament-congress-slams-rajnath-singh-over-op-sindoor-soldiers-deaths,newindianexpress.com,Web,,,,2026-06-27,13:56,coverage,Congress slams Rajnath Singh over Op Sindoor soldiers' deaths,"""Either Defence Minister Rajnath Singh was unaware, when addressing Parliament, that six soldiers had already been martyred. If that is the case, it raises a",English,,,,,,,9587,0,,,,,True,True,-2,attacker,critical,opposition_attack,True,Rajnath unaware or misled Parliament on six Op Sindoor martyrs,Congress slams Rajnath over unawareness or misleading on deaths.
Digital news,https://www.greaterkashmir.com/national/names-of-six-military-personnel-who-died-in-action-during-op-sindoor-inscribed-at-national-war-memorial-12111119/amp,greaterkashmir.com,Web,,,,2026-06-27,14:28,coverage,Names of six military personnel who died in action during Op Sindoor inscribed at National War Memorial,"The names of six military personnel -- five from the Indian Army and one from IAF -- who died in the line of duty during Operation Sindoor last year,",English,,,,,,,36812,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Six Op Sindoor personnel names inscribed at National War Memorial.
Digital news,https://www.thehindu.com/news/national/why-it-took-nearly-a-year-for-operation-sindoor-martyrs-names-to-reach-the-national-war-memorial/article71153994.ece,thehindu.com,Web,,,,2026-06-27,15:33,coverage,Why it took nearly a year for Operation Sindoor martyrs’ names to reach the National War Memorial - The Hindu,"Nearly a year after Operation Sindoor, the government has formally honoured six Indian Armed Forces personnel who laid down their lives during the",English,,,,,,,0,0,,,,,True,True,-1,questioner,critical,govt_hid_casualties,False,,Questions nearly year delay for Op Sindoor martyrs names at memorial.
Digital news,https://thewire.in/government/operation-sindoor-govt-quietly-inscribes-names-of-six-military-personnel-who-died-in-action-at-war-memorial,thewire.in,Web,,,,2026-06-27,15:35,coverage,"A Year After Telling Parliament No Soldiers Were Harmed in Op Sindoor, Govt Names Six at National War Memorial - The Wire",,English,,,,,,,12827,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Govt told Parliament no soldiers were harmed in Op Sindoor,Claims govt named six martyrs a year after denying any harm in Parliament.
Digital news,https://www.aninews.in/news/national/politics/was-he-oblivious-of-facts-when-he-addressed-parliament-manish-tiwari-questions-rajnath-singh-on-op-sindoor20260627172826,aninews.in,Web,,,,2026-06-27,17:28,coverage,"""Was he oblivious of facts when he addressed Parliament?"": Manish Tiwari questions Rajnath Singh on Op Sindoor","Rajnath Singh chose to ""mislead Parliament"".""Either Defence Minister Rajnath Singh was unaware, when addressing Parliament, that six soldiers had already",English,,,,,,,17307,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath misled Parliament on Op Sindoor deaths,Manish Tiwari claims Rajnath misled Parliament on six Op Sindoor deaths.
Digital news,https://www.thebridgechronicle.com/amp/story/news/fact-check-old-rajnath-singh-video-operation-sindoor-soldiers,thebridgechronicle.com,Web,,,,2026-06-27,17:56,coverage,Fact Check: Old Rajnath Singh Video Linked to Operation Sindoor,An old video of Rajnath Singh is being falsely shared after the government released the names of soldiers martyred in Operation Sindoor.,English,,,,,,,0,0,,,,,True,True,2,defender,defensive,defend_context,False,,Fact check: old Rajnath video falsely linked after martyrs named.
Digital news,https://www.thehindubusinessline.com/news/mod-clarifies-rajnath-singhs-operation-sindoor-remarks-denies-misleading-claims/article71154412.ece,thehindubusinessline.com,Web,,,,2026-06-27,19:02,coverage,"MoD clarifies Rajnath Singh’s Operation Sindoor remarks, denies misleading claims - The HinduBusinessLine","in response to some reports which stated that while government has released the names of six martyrs who laid their lives during Operation Sindoor, Rajnath Sing",English,,,,,,,0,0,,,,,True,True,2,defender,defensive,defend_context,False,,"MoD clarifies Rajnath remarks, denies misleading on Sindoor casualties."
Digital news,https://www.etvbharat.com/en/bharat/defence-ministry-clarifies-amid-opposition-attack-on-rajnath-singh-over-lost-soldiers-during-operation-sindoor-enn26062703579,etvbharat.com,Web,,,,2026-06-27,19:22,coverage,Defence Ministry Clarifies Amid Opposition Attack On Rajnath Singh Over Fallen Soldiers During Operation Sindoor,"The ministry's clarification comes a day after defence minister Rajnath Singh disclosed the names of six soldiers lost during Operation Sindoor, the Indian",English,,,,,,,6669,0,,,,,True,True,1,neutral_reporter,neutral,defend_context,False,,MoD clarifies amid opposition attack on Rajnath over Sindoor casualties.
Digital news,https://www.thehindu.com/news/national/congress-accuses-rajnath-singh-of-misleading-parliament-on-operation-sindoor-casualties/article71154565.ece,thehindu.com,Web,,,,2026-06-27,20:58,coverage,Congress accuses Rajnath Singh of misleading Parliament on Operation Sindoor casualties - The Hindu,"The Centre’s disclosure exposes a contradiction between the Defence Minister’s statement in Parliament and the official record, the Opposition party says, calli",English,,,,,,,0,0,,,,,True,True,-1,critic,critical,opposition_attack,True,Rajnath statement contradicts official casualty record,Congress says Centre disclosure exposes Rajnath Parliament contradiction.
Digital news,https://timesofindia.indiatimes.com/india/important-to-place-defence-ministers-address-in-full-proper-context-centre-on-row-over-op-sindoor-deaths/articleshow/132037371.cms,indiatimes.com,Web,,,,2026-06-27,22:00,coverage,"'Important to place defence minister's address in full, proper context': Centre on row over Op Sindoor deaths | India News - The Times of India","names of six soldiers killed in action during Operation Sindoor , the Centre on Saturday rejected the opposition’s accusation that defence minister Rajnath Sing",English,,,,,,,234,0,,,,,True,True,2,defender,defensive,defend_context,False,,"Centre rejects claims Rajnath hid Op Sindoor deaths, urges full context."
Digital news,https://www.timesnownews.com/india/context-ignored-centre-responds-as-congress-accuses-rajnath-singh-of-misleading-parliament-over-op-sindoor-casualties-article-154778735,timesnownews.com,Web,,,,2026-06-27,23:20,coverage,"Congress Accuses 'Rajnath Singh Of Misleading Parliament' Over Op Sindoor Casualties, Govt Responds | Times Now","of six military personnel who died during Operation Sindoor has sparked political controversy, with Opposition claiming that 'Defence Minister Rajnath Singh mis",English,,,,,,,2963,0,,,,,True,True,0,neutral_reporter,neutral,opposition_attack,False,,Congress accuses Rajnath of misleading Parliament; government responds.
Digital news,https://tmv.in/article/six-operation-sindoor-martyrs-honoured-at-national-war-memorial-congress-questions-delay-date=2026-06-28,tmv.in,Web,,,,2026-06-28,00:00,coverage,"Six Operation Sindoor Martyrs Honoured at National War Memorial, Congress Questions Delay - The Morning Voice","The National War Memorial, located near the India Gate complex in New Delhi, honours Indian soldiers who have made the supreme sacrifice in the line of duty",English,,,,,,,3566007,0,,,,,True,True,-1,critic,critical,opposition_attack,False,,Six Op Sindoor martyrs honoured at War Memorial; Congress questions delay
Digital news,https://www.tribuneindia.com/news/india/names-of-operation-sindoor-martyrs-concealed-for-14-months-says-cong/,tribuneindia.com,Web,,,,2026-06-28,06:49,coverage,Names of Operation Sindoor martyrs concealed for 14 months: Congress - The Tribune,Modi-led BJP government of concealing the identities of soldiers killed during Operation Sindoor for 14 months and alleged that Defence Minister Rajnath Singh h,English,,,,,,,0,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Congress claims govt hid martyrs 14 months; MoD rejects as misrepresentation.
Digital news,https://www.hindustantimes.com/india-news/government-defence-ministry-clarifies-fallen-operation-sindoor-soldiers-were-honoured-in-2025-war-memorial-rajnath-singh-101782613836620.html,hindustantimes.com,Web,,,,2026-06-28,08:25,coverage,"Govt says fallen Op Sindoor soldiers were honoured in 2025, issues clarification: ‘Paid homage at earliest opportunity' | India News",National War Memorial in New Delhi. A visitor reads the names of,English,,,,,,,587,0,,,,,True,True,2,defender,defensive,defend_procedural,False,,Govt clarifies Op Sindoor soldiers were honoured in 2025 at earliest opportunity
Digital news,https://onlinenewsportal.in/congress-accuses-rajnath-singh-of-misleading-parliament-over-operation-sindoor-casualties-centre-rejects-charge/,onlinenewsportal.in,Web,,,,2026-06-28,08:49,coverage,Congress Accuses Rajnath Singh of Misleading Parliament Over Operation Sindoor Casualties; Centre Rejects Charge - Online News Portal,Accuses Rajnath Singh of Misleading Parliament Over Operation Sindoor Casualties; Centre Rejects Charge A fresh political controversy has erupted over Operation,English,,,,,,,0,0,,,,,True,True,-1,neutral_reporter,neutral,opposition_attack,False,,Congress accuses Rajnath of misleading Parliament; Centre rejects charge.
Digital news,https://www.satyahindi.com/news-bulletin/op-sindoor-martyred-soldiers-names-released-rajnath-singh-lied-or-satya-hindi-bulletin-154264.html,satyahindi.com,Web,,,,2026-06-28,10:40,coverage,Op Sindoor Martyred Soldiers' Names Released Rajnath Singh Lied Satya Hindi Bulletin,Rajnath Singh · Gautam Adani · BJP · Mohan Yadav Land Scam · Akhilesh Yadav · Shravan Garg · Bhagirath Choudhary · RSS. LATEST STORIES. Satya Hindi News,English,,,,,,,108259,0,,,,,True,True,-2,misinfo_spreader,critical,rajnath_lied_parliament,True,Rajnath Singh lied after martyrs names released,Bulletin asserts Rajnath Singh lied after Op Sindoor martyrs names released.
Digital news,https://www.thecrossbill.in/national/security/row-erupts-over-deaths-of-6-soldiers-during-operation-sindoor-congress-questions-rajnath-singh-remarks-3691,thecrossbill.in,Web,,,,2026-06-28,12:51,coverage,Row Erupts Over Deaths of Six Soldiers During Operation Sindoor; Congress Questions Rajnath Singh's Remarks,therefore already been brought into the public domain. The controversy intensified after the Congress circulated a video clip from Defence Minister Rajnath Sing,English,,,,,,,8403784,0,,,,,True,True,0,neutral_reporter,neutral,neutral_news,False,,Reports Congress questioning Rajnath amid Operation Sindoor deaths row
Digital news,https://www.aninews.in/news/national/general-news/they-inscribed-his-name-at-war-memorial-want-my-children-to-follow-his-footsteps-wife-of-op-sindoor-hero20260628193009,aninews.in,Web,,,,2026-06-28,19:30,coverage,"""They inscribed his name at War Memorial, want my children to follow his footsteps"": Wife of Op Sindoor hero","National War Memorial in New Delhi, calling it a matter of immense pride and honour.Speaking to ANI, Sharma's wife, Seema Devi, said the recognition",English,,,,,,,17307,0,,,,,True,True,2,tribute,defensive,tribute_martyrs,False,,Op Sindoor hero's wife proud of National War Memorial inscription.
Digital news,https://kmsnews.org/kms/2026/06/28/opposition-criticizes-modi-govt-for-release-of-soldiers-names-killed-in-operation-sindoor-defence-minister-misleading-parliament-congress.html,kmsnews.org,Web,,,,2026-06-28,21:46,coverage,Opposition criticizes Modi govt for release of soldiers’ names killed in Operation Sindoor - Kashmir Media Service,"It may be recalled that on July 28 last year, Indian Defence Minister Rajnath Singh, addressing the opposition during a nearly 16-hour long debate on",English,,,,,,,738349,0,,,,,True,True,-2,attacker,critical,opposition_attack,True,Govt hid Op Sindoor martyrs names until recent release,Opposition criticises Modi govt over release of Op Sindoor martyrs names.
Digital news,https://www.aninews.in/news/national/politics/bk-hariprasad-demands-rajnath-singhs-resignation-says-accountability-cannot-be-avoided-for-misleading-parliament-on-op-sindoor20260629094320,aninews.in,Web,,,,2026-06-29,09:43,coverage,"BK Hariprasad demands Rajnath Singh's resignation, says accountability cannot be avoided for ""misleading"" Parliament on Op Sindoor","BK Hariprasad demands Rajnath Singh's resignation, says accountability cannot be avoided for ""misleading"" Parliament on Op Sindoor  ANI News",English,,,,,,,17307,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath Singh misled Parliament on Op Sindoor casualties,BK Hariprasad demands Rajnath Singh resign for misleading Parliament on Op Sindoor.
Digital news,https://www.telegraphindia.com/amp/india/insult-to-soldiers-congress-seeks-rajnath-singhs-resignation-over-operation-sindoor-remarks-in-parliament/cid/2167783,telegraphindia.com,Web,,,,2026-06-29,16:39,coverage,Rajnath Singh Operation Sindoor row | ‘Insult to soldiers’: Congress seeks Rajnath Singh’s resignation over Operation Sindoor remarks in Parliament - Telegraph India,"The Congress on Monday alleged that defence minister Rajnath Singh ""lied"" in Parliament that no soldier had been ""martyred"" during Operation Sindoor and",English,,,,,,,15821,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath lied no soldier martyred in Operation Sindoor,Congress seeks Rajnath resignation alleging he lied on Sindoor martyrs.
Digital news,https://telanganatoday.com/congress-demands-rajnath-singhs-resignation-over-operation-sindoor-martyrs-row,telanganatoday.com,Web,,,,2026-06-29,19:45,coverage,Congress demands Rajnath Singh’s resignation over Operation Sindoor martyrs row - Telangana Today,The Congress accused Defence Minister Rajnath Singh of misleading Parliament over casualties during Operation Sindoor and demanded his resignation. The party al,English,,,,,,,15634,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath Singh misled Parliament on Op Sindoor casualties,Congress demands Rajnath Singh resignation over misleading Parliament on martyrs.
Digital news,https://www.outlookindia.com/national/congress-seeks-rajnath-singhs-removal-over-no-martyr-remark-on-operation-sindoor,outlookindia.com,Web,,,,2026-06-29,21:15,coverage,Congress Seeks Rajnath Singh's Removal over 'No Martyr' Remark on Operation Sindoor | Outlook India,"The Congress has demanded the removal of Defence Minister Rajnath Singh, accusing him of misleading Parliament by claiming that no Indian soldier was",English,,,,,,,35496,0,,,,,True,True,-2,attacker,critical,rajnath_lied_parliament,True,Rajnath claimed no Indian soldier was martyred,Congress demands Rajnath removal over alleged no-martyr Parliament remark.
